total_return,annual_return,max_drawdown,calmar_calc,win_rate,num_trades,param_str
1.6809068490246508,0.9203814382919622,-0.19252473325776387,4.780588045587365,1.0,0,"ATR=10.0 sym=0.95 rf=0.05 S1=(10, 5) dd=0.25"
1.6809068490246508,0.9203814382919622,-0.19252473325776387,4.780588045587365,1.0,0,"ATR=10.0 sym=0.95 rf=0.05 S1=(10, 5) dd=0.99"
2.0458633683048264,1.0896031902815508,-0.2407065242814952,4.526687398831409,0.6,0,"ATR=5.0 sym=0.25 rf=0.05 S1=(20, 15) dd=0.25"
2.0458633683048264,1.0896031902815508,-0.2407065242814952,4.526687398831409,0.6,0,"ATR=5.0 sym=0.25 rf=0.05 S1=(20, 15) dd=0.99"
2.142996935694826,1.133462081566254,-0.25454207465547096,4.452945875845567,0.6666666666666666,0,"ATR=5.0 sym=0.95 rf=0.1 S1=(25, 20) dd=0.99"
2.1758798126425267,1.1482054328548923,-0.25967292946592246,4.421737126070256,0.53125,0,"ATR=3.0 sym=0.5 rf=0.05 S1=(10, 5) dd=0.99"
1.3894858555727252,0.7795832405676362,-0.1785074446351187,4.367230969896841,1.0,0,"ATR=10.0 sym=0.5 rf=0.1 S1=(10, 5) dd=0.25"
1.3894858555727252,0.7795832405676362,-0.1785074446351187,4.367230969896841,1.0,0,"ATR=10.0 sym=0.5 rf=0.1 S1=(10, 5) dd=0.99"
1.5101386242243509,0.8385434161824543,-0.20277539096528652,4.135331275608321,1.0,0,"ATR=10.0 sym=0.5 rf=0.1 S1=(25, 20) dd=0.25"
1.5101386242243509,0.8385434161824543,-0.20277539096528652,4.135331275608321,1.0,0,"ATR=10.0 sym=0.5 rf=0.1 S1=(25, 20) dd=0.99"
1.669500707934675,0.9149712958074345,-0.22572452188209424,4.0534864718214525,1.0,0,"ATR=10.0 sym=0.25 rf=0.1 S1=(25, 20) dd=0.25"
1.669500707934675,0.9149712958074345,-0.22572452188209424,4.0534864718214525,1.0,0,"ATR=10.0 sym=0.25 rf=0.1 S1=(25, 20) dd=0.99"
1.4857863026376004,0.8267216345512414,-0.21240614341585307,3.892173838553572,1.0,0,"ATR=10.0 sym=0.25 rf=0.05 S1=(25, 20) dd=0.25"
1.4857863026376004,0.8267216345512414,-0.21240614341585307,3.892173838553572,1.0,0,"ATR=10.0 sym=0.25 rf=0.05 S1=(25, 20) dd=0.99"
1.2584402231692504,0.7143905597782589,-0.18635669207770267,3.8334580412083565,1.0,0,"ATR=10.0 sym=0.95 rf=0.1 S1=(20, 15) dd=0.25"
1.2584402231692504,0.7143905597782589,-0.18635669207770267,3.8334580412083565,1.0,0,"ATR=10.0 sym=0.95 rf=0.1 S1=(20, 15) dd=0.99"
1.2583877438505255,0.7143641999722978,-0.1864107955938923,3.8322040185300503,1.0,0,"ATR=10.0 sym=0.95 rf=0.1 S1=(10, 5) dd=0.25"
1.2583877438505255,0.7143641999722978,-0.1864107955938923,3.8322040185300503,1.0,0,"ATR=10.0 sym=0.95 rf=0.1 S1=(10, 5) dd=0.99"
1.2426963239356503,0.7064732426734788,-0.18571423439592882,3.8040877425008293,1.0,0,"ATR=10.0 sym=0.5 rf=0.1 S1=(20, 15) dd=0.25"
1.2426963239356503,0.7064732426734788,-0.18571423439592882,3.8040877425008293,1.0,0,"ATR=10.0 sym=0.5 rf=0.1 S1=(20, 15) dd=0.99"
1.2873670761527505,0.7288888528688033,-0.19194768344927127,3.797330813119384,1.0,0,"ATR=10.0 sym=0.5 rf=0.05 S1=(20, 15) dd=0.25"
1.2873670761527505,0.7288888528688033,-0.19194768344927127,3.797330813119384,1.0,0,"ATR=10.0 sym=0.5 rf=0.05 S1=(20, 15) dd=0.99"
